Date,Close,High,Low,Open,Volume
2011-05-09,103.22621154785156,103.52503992622597,102.6591987591656,102.82011174369423,114104500
2011-05-10,104.10736846923828,104.29126735206316,103.44075401802439,103.57101134230133,114806900
2011-05-11,103.01170349121094,103.96948857768574,102.53664582966744,103.95416074262263,193564200
2011-05-12,103.50205993652344,103.71660280033821,102.20713299239982,102.73583208241092,171550700
2011-05-13,102.70516967773438,103.70126816102318,102.33738360558611,103.5556830076268,157444900
2011-05-16,102.05388641357422,103.141928527732,101.88531535586017,102.33738696895293,141675400
2011-05-17,102.03857421875,102.17650132879106,101.2340325366905,101.67078807815817,192686200
2011-05-18,102.95037841796875,103.05764985349359,101.86999430122665,102.09220693377,135217900
2011-05-19,103.1955795288086,103.4637640005576,102.62857830193877,103.28753483748005,119489500
2011-05-20,102.37570190429688,103.19555961127982,102.18414494479417,102.9273868830014,182594900
2011-05-23,101.18803405761719,101.69374717494512,100.82790608240252,101.12673443505857,168700000
2011-05-24,101.10374450683594,101.70140118831816,100.91218757836837,101.47920029564689,147199600
2011-05-25,101.44087219238281,101.86229971361556,100.6669865200866,100.69763047994653,151050100
2011-05-26,101.90828704833984,102.09218591067474,100.97348829195835,101.16504522250034,164850000
2011-05-27,102.29911804199219,102.57496064890397,101.87770190485284,102.1918465666217,120921900
2011-05-31,103.36412811279297,103.37945594285235,102.55192849527626,103.26452644667872,164731200
2011-06-01,101.0424575805664,103.37945473980623,100.95817205378371,103.06529853164267,233094300
2011-06-02,100.93519592285156,101.32597962652981,100.34520886998502,101.11143675426749,200466800
2011-06-03,99.93145751953125,100.69768554378011,99.67094279729746,99.72457267930476,234690200
2011-06-06,98.87403869628906,99.88546509155233,98.74378136205837,99.67858029402859,179951200
2011-06-07,98.81272888183594,99.66324209259206,98.72844336755536,99.37972989453549,161660500
2011-06-08,98.39897155761719,98.98897023060775,98.21507267868672,98.65948620065419,198696400
2011-06-09,99.14984893798828,99.55594863955892,98.42960479922353,98.66713348976043,160964400
2011-06-10,97.77064514160156,98.78972345418694,97.51013055148509,98.72843553203495,238629400
2011-06-13,97.84730529785156,98.26107493153319,97.34926181507196,97.99289047667618,207599800
2011-06-14,99.08860778808594,99.43340804005634,98.70549379884967,98.74379584440443,160570400
2011-06-15,97.32624816894531,99.07325238421585,97.06573353477269,98.26105282373189,300958000
2011-06-16,97.54080200195312,98.0541732287566,96.78989618020665,97.35690311957386,308032800
2011-06-17,97.83185577392578,98.51717879506334,97.50074418928801,98.50947688616428,233284900
2011-06-20,98.33240509033203,98.5403155846957,97.4699789650823,97.50078073738942,159479000
2011-06-21,99.67990112304688,99.87240769599586,98.37085877692759,98.84057528490985,193157300
2011-06-22,99.07931518554688,99.957144986166,99.01771165133309,99.37192903564416,176703000
2011-06-23,98.79440307617188,99.05620926830764,97.16964667841911,97.91657332926155,334286500
2011-06-24,97.64706420898438,98.84830373822163,97.50076316044671,98.77130813359028,226129300
2011-06-27,98.51718139648438,98.89448681997406,97.51614470723887,97.70865131095259,168904700
2011-06-28,99.80313873291016,99.81854255337362,98.77130600563365,98.90990514078764,165556300
2011-06-29,100.65784454345703,100.81954349574683,99.8185186491198,100.2574275550045,244295500
2011-06-30,101.6203842163086,101.78208317932892,100.65015518917556,100.98126089894981,223322700
2011-07-01,103.12198638916016,103.26059732130253,101.47412952723175,101.71283595237409,202385700
2011-07-05,103.0372543334961,103.24516479908374,102.71384458128927,103.01415447617225,165936000
2011-07-06,103.16045379638672,103.29135689479054,102.49823051937949,102.79084435679522,143331600
2011-07-07,104.2308120727539,104.49261832452923,103.86120255556081,104.07680908639634,170464200
2011-07-08,103.49156188964844,104.23079253514375,102.71383931703491,103.05265287331724,194100500
2011-07-11,101.6203842163086,102.55210957378475,101.38167791397453,102.2210038640105,195918600
2011-07-12,101.18147277832031,102.2441130596756,101.15067688958267,101.40478703293596,214675700
2011-07-13,101.52030944824219,102.58294997186715,101.27390703314998,101.71281610833806,204062600
2011-07-14,100.81958770751953,102.2441417672964,100.62708103726182,101.77442502188062,226111800
2011-07-15,101.40478515625,101.54338427751145,100.69636223168098,101.38168530270643,220012800
2011-07-18,100.57317352294922,101.089089928971,99.81855075365935,100.93508696070191,196872100
2011-07-19,102.20563507080078,102.32884215605611,101.11219862592702,101.1352984857031,166554900
2011-07-20,102.14399719238281,102.52901039212745,101.96689441040799,102.46741861987826,137145400
2011-07-21,103.56086730957031,103.81497746230956,102.15941345197906,102.721529502157,245246300
2011-07-22,103.6301498413086,103.7379530626607,102.99872258076779,103.5839501392534,126019400
2011-07-25,103.05266571044922,103.56088610818105,102.53674927626956,102.64455253490898,136653800
2011-07-26,102.66761779785156,103.15273817309412,102.436607535847,102.98333143093545,131278200
2011-07-27,100.56546020507812,102.12861297624971,100.43454536738969,102.09780533808609,249020100
2011-07-28,100.2728500366211,101.46639344092347,100.11113930456084,100.56546386145789,207939900
2011-07-29,99.58753204345703,100.5269653453953,98.54029549783762,99.26412231241355,307038400
2011-08-01,99.16400909423828,100.84267292944865,98.20147599482249,100.75026176212803,325790900
2011-08-02,96.63063049316406,98.94841206269977,96.63063049316406,98.41709186117032,346653800
2011-08-03,97.15422821044922,97.26203143505587,95.12135901095928,96.76151898145432,370830800
2011-08-04,92.60335540771484,95.96067021668077,92.44934663790723,95.80666144687314,520721800
2011-08-05,92.4648208618164,93.99717257053582,89.98533359077153,93.75846613910771,655619200
2011-08-08,86.44316864013672,92.49557684735977,86.2583580671335,90.02379271308706,702263900
2011-08-09,90.46271514892578,90.58591633311767,84.91081895433041,87.83692198304578,717828700
2011-08-10,86.46629333496094,89.53869802711245,86.20448121873837,88.75327342811897,662607400
2011-08-11,90.34719848632812,91.57153763650376,86.48936459597581,87.21319128843297,487979700
2011-08-12,90.95552825927734,91.79485428711548,90.30870297306204,91.1711347297372,313731600
2011-08-15,92.88060760498047,92.97300703409856,91.63316243835747,91.7794693675765,258810600
2011-08-16,92.08746337890625,92.93449720176768,91.10183043030653,91.99506396174739,294095200
2011-08-17,92.14907836914062,93.32721808314878,91.41755547640668,92.59569519041483,238201100
2011-08-18,88.17576599121094,92.17990279593938,87.31333390449556,89.70811759967566,512956300
2011-08-19,86.73577880859375,89.23066286021827,86.62797557564203,86.98218703745994,428281300
2011-08-22,86.80506896972656,88.73013475489465,86.55866078421843,88.68392918116312,275090600
2011-08-23,89.6618881225586,89.76198945326809,86.68958534325809,87.12850021611666,331136600
2011-08-24,90.92475891113281,91.04796013467403,89.26149833204289,89.46940884184804,246869700
2011-08-25,89.53870391845703,91.94118934229348,89.22299602572929,91.42527286220333,312365400
2011-08-26,90.84002685546875,91.25584186912387,87.66751557063851,89.08436738103775,314495900
2011-08-29,93.45042419433594,93.50432581877479,90.90933418544988,92.06437403042783,190977200
2011-08-30,93.69680786132812,94.27432763220051,91.83334547727362,93.04228662930642,241315700
2011-08-31,94.11263275146484,95.10596756736659,93.40420983425656,94.29743745272884,301828400
2011-09-01,93.12702941894531,95.02129436425368,93.00382232908588,94.16656427157537,254585900
2011-09-02,90.74764251708984,93.07312636660852,90.42423272339646,91.18655748705581,255517200
2011-09-06,90.08538818359375,90.2162971383468,88.07561878077071,88.08332068983508,285130500
2011-09-07,92.62650299072266,92.66500079688949,91.14035137646671,91.44836319998589,209803200
2011-09-08,91.6639633178711,93.12701497137076,91.45605285469755,92.07207645875103,250568200
2011-09-09,89.26146697998047,91.67934962545613,88.76865050923611,90.61671521194532,380195100
2011-09-12,89.83898162841797,89.90828706160832,87.82151615405745,88.14492584271801,305793500
2011-09-13,90.6629409790039,91.00175460308762,89.49250299328165,90.13162655695322,272514700
2011-09-14,91.9180679321289,93.01920609221726,89.87749647639141,91.12493568058981,319389500
2011-09-15,93.50431823730469,93.53512000232035,91.94116538048446,92.90369850658912,326777200
2011-09-16,94.05773162841797,94.40603981607565,93.12892160512438,93.87971256148124,284528300
2011-09-19,93.12117767333984,93.60106618712945,91.89050412596018,92.51745058177775,241517000
2011-09-20,93.01284790039062,94.42154688826487,92.88900928108193,93.51595594718113,218932200
2011-09-21,90.2728042602539,93.34562558880796,90.12574634308763,93.05924560443273,316251300
2011-09-22,87.35478973388672,88.39970229998765,86.1473357379682,87.65665323286635,513911300
2011-09-23,87.88114929199219,88.36103790829014,86.70465007307826,86.77431408595547,307242500
2011-09-26,89.97098541259766,90.09482993611938,87.44771525077753,88.70935033168759,260673700
2011-09-27,90.9771499633789,92.5406478031811,90.43533933773092,91.74341832660883,311753900
2011-09-28,89.11955261230469,91.71248614407624,88.98797226801402,91.16293949565896,286696800
2011-09-29,89.82391357421875,91.04684557667973,88.18300932192707,90.5979240112039,298108900
2011-09-30,87.57928466796875,89.35950518156821,87.51736241395716,88.58549472211683,288392300
2011-10-03,85.08695983886719,88.19847891438262,84.99407646898969,87.06842448774346,365136800
2011-10-04,86.95233154296875,87.13809830364201,83.15194328563638,83.86403148585714,459177500
2011-10-05,88.5622787475586,88.79448425638637,86.36409179297621,87.16906341028609,284108000
2011-10-06,90.1644515991211,90.29603782847195,87.85790438074527,88.51581190658148,257800800
2011-10-07,89.56075286865234,90.75272972894385,89.0576448703454,90.69080747264084,312657900
2011-10-10,92.55619049072266,92.5948874782211,91.07782738584551,91.08556914543813,230666300
2011-10-11,92.64903259277344,92.9121991713014,91.91372515363638,92.0066085175692,209088000
2011-10-12,93.46175384521484,94.53762780629411,93.13667090126944,93.34565110659703,281544900
2011-10-13,93.2760009765625,93.55464521096187,92.20012692355483,92.9122151202505,212538800
2011-10-14,94.87044525146484,94.89366461636638,93.83327425099544,94.3596015079407,211397600
2011-10-17,93.05928802490234,94.85499220680597,92.82708250529508,94.4215422972212,202311600
2011-10-18,94.8781509399414,95.5902387506266,92.26199325794683,92.98956457616703,318857900
2011-10-19,93.755859375,95.26518290432384,93.4307764875381,94.72337218665776,226601300
2011-10-20,94.16609191894531,94.50665242087351,92.74190995692749,93.98806695923194,262075600
2011-10-21,95.95405578613281,96.0701585096987,94.98654293180014,95.27292295733552,278999400
2011-10-24,97.13055419921875,97.37050141594133,96.0237191963402,96.10886080465625,203215600
2011-10-25,95.24199676513672,96.71261202767052,95.03301061798904,96.66617328618509,268596800
2011-10-26,96.20947265625,96.57325249906133,94.59178822660242,96.24816962409153,289053800
2011-10-27,99.56096649169922,100.17242954156066,97.99746209887272,98.78695014790527,393220200
2011-10-28,99.53773498535156,99.73123757139582,98.91852434791782,99.07332405466111,225906500
2011-10-31,97.1383056640625,99.55321434425167,96.99898355518768,98.42316576871144,228146700
2011-11-01,94.42926788330078,95.59802522941933,94.05774029660597,94.45248725023846,416565800
2011-11-02,95.96952819824219,96.2868752317942,95.04071827045539,95.84568963031104,244717600
2011-11-03,97.71881103515625,97.91231363126548,95.6676823353524,96.96027826010665,291174800
2011-11-04,97.122802734375,97.29308001840339,95.98500679272586,96.92930018389669,249401600
2011-11-07,97.72655487060547,97.8271740968389,96.13208942920262,97.0531636959428,196617200
2011-11-08,98.98041534423828,99.08878219748836,97.30081474467929,98.23736631270843,224426300
2011-11-09,95.32711029052734,97.37049698670172,95.09490484109531,96.66614478725978,337982000
2011-11-10,96.22499084472656,96.70487950914107,95.21877477281066,96.58877674619202,231866500
2011-11-11,98.03616333007812,98.29158228252216,97.36277213399806,97.39373325964632,189924400
2011-11-14,97.10733795166016,98.64761689706361,96.68937165338995,97.67236810633015,159258300
2011-11-15,97.58721923828125,98.105804717759,96.53456476652438,96.88286703656648,184709400
2011-11-16,96.03921508789062,97.78847439911306,95.89989297498317,96.60423939201519,235782500
2011-11-17,94.51443481445312,96.10115890614368,93.83330761250943,95.8612116046466,331219600
2011-11-18,94.41378021240234,95.00976555280303,94.01903330083667,94.81626297530241,215580400
2011-11-21,92.61809539794922,93.15215860509608,91.83634317212051,93.03605585389677,229611600
2011-11-22,92.25428771972656,92.95863400805855,91.73569634102167,92.41682917088009,216494900
2011-11-23,90.21862030029297,92.25427075396684,90.21862030029297,91.38737726867507,224329100
2011-11-25,90.0483627319336,91.10101729727248,89.94000175361022,90.0793238550589,99557000
2011-11-28,92.65677642822266,93.02056223025036,91.96790770298176,92.52519608862163,210686000
2011-11-29,92.91990661621094,93.6552137838275,92.57934031277864,92.91990661621094,199241500
2011-11-30,96.74357604980469,96.92160107287467,92.88126509634651,95.58256023610035,324439500
2011-12-01,96.72808074951172,97.24666630088187,96.31011442437988,96.63519737551663,176954800
2011-12-02,96.64293670654297,97.91231325978497,96.5810144587676,97.61819144069787,221109700
2011-12-05,97.69559478759766,98.4386440717528,97.09186761329852,98.1754774619222,225263900
2011-12-06,97.72655487060547,98.384462530321,97.33954967015742,97.68785198846838,178842100
2011-12-07,98.09033966064453,98.5005642239197,96.72807971609083,97.40146497836113,237802500
2011-12-08,95.9385986328125,97.66464463747688,95.70639902711335,97.44792264339844,240862800
2011-12-09,97.56400299072266,97.811686056387,96.28688478439112,96.37202639182856,209111400
2011-12-12,96.13981628417969,96.7280657511416,95.32710903235382,96.71258223859455,215826100
2011-12-13,95.24199676513672,97.19250067553591,94.77758572935592,96.64295391544236,245159800
2011-12-14,94.22802734375,95.22650149912,94.01904712761716,94.86271565508238,238618800
2011-12-15,94.56857299804688,95.35806085822576,94.42150916022518,95.22648053240087,199109200
2011-12-16,94.70878601074219,95.76811663546174,94.4829046643477,95.207299783565,220481400
2011-12-19,93.69621276855469,95.27741815634478,93.49369206615951,95.0748974539496,183903000
2011-12-20,96.53146362304688,96.69503595366679,93.75851297365374,95.16835492519853,225418100
2011-12-21,96.71841430664062,96.86641088486559,95.6123502553884,96.53147532650802,194230900
2011-12-22,97.57520294189453,97.67646623848431,96.76513222526668,97.07669514273198,119465400
2011-12-23,98.44761657714844,98.47877406439892,97.68427893890244,97.88679369200595,92187200
2011-12-27,98.52552032470703,98.78256517142911,98.19058472092235,98.27626633649636,86075700
2011-12-28,97.23247528076172,98.55663540911803,97.15458455721392,98.54105964148098,119107100
2011-12-29,98.2373046875,98.33856205757967,97.25586470123163,97.55185189716788,123507200
2011-12-30,97.7543716430664,98.40087608495762,97.7543716430664,98.15940706218562,95599000
2012-01-03,99.31222534179688,99.99767822982633,99.25770122049303,99.51474605350407,193697900
2012-01-04,99.46797943115234,99.55366101853953,98.69685108734961,99.07851983127676,127186500
2012-01-05,99.73282623291016,99.88082280793536,98.4787715732292,98.93054621290823,173895000
2012-01-06,99.47576141357422,99.87301183396235,99.14861680510462,99.85743012345542,148050000
2012-01-09,99.71725463867188,99.8418726969495,99.24211337822703,99.70167292437507,99530200
2012-01-10,100.58184814453125,100.98687760346633,100.44163649692702,100.78436287399879,115282000
2012-01-11,100.63636779785156,100.76878264815373,100.1067083966429,100.27027478833651,111540700
2012-01-12,100.87782287597656,101.0258194279274,100.12227028944314,100.92456801240627,118983700
2012-01-13,100.35591125488281,100.51948945838193,99.48352586384631,100.20012984724909,179836200
2012-01-17,100.74540710449219,101.50875648271989,100.40268075269425,101.32181159482178,132209200
2012-01-18,101.85928344726562,101.91380161961965,100.54290788649782,100.72205600332627,163395200
2012-01-19,102.39673614501953,102.48241774321446,101.88264655584997,102.20979123476735,126328900
2012-01-20,102.77838897705078,102.77838897705078,101.9761031291323,102.22536298517429,138230200
2012-01-23,102.5135726928711,103.0120805847475,102.02284971550198,102.43567600633561,129295800
2012-01-24,102.39673614501953,102.42788768737893,101.72686507332244,101.88264655584997,103083300
2012-01-25,103.25355529785156,103.49501841378374,101.84371306454413,102.24095768571961,198613200
2012-01-26,102.723876953125,103.90782568401318,102.31883560552389,103.71309586685021,184880500
2012-01-27,102.67716217041016,102.8563103065269,102.15527570740436,102.22538748707348,135259100
2012-01-30,102.3266372680664,102.3811673307725,101.30625476077698,101.65676611196824,147311800
2012-01-31,102.28767395019531,102.95753304505044,101.78915425760123,102.83291500726556,157212000
2012-02-01,103.18344116210938,103.70531566959812,102.91861145121037,103.04322950698526,166234500
2012-02-02,103.34698486328125,103.61182640138159,102.98090380529855,103.38593319700449,113090400
2012-02-03,104.79579162597656,104.85810659279147,104.19603235544174,104.37518045668172,160598500
2012-02-06,104.72570037841797,104.77243363604046,104.24277420249804,104.35960734655427,107694500
2012-02-07,104.99052429199219,105.1696842834631,104.09477187609748,104.5075981427653,135528100
2012-02-08,105.30209350585938,105.32546013213005,104.6166407742811,105.04504873151753,139361400
2012-02-09,105.43449401855469,105.61364209073382,104.81135633685365,105.4734423521665,148602900
2012-02-10,104.65559387207031,104.7412754674137,104.2505525226866,104.4998123947273,167907500
2012-02-13,105.43449401855469,105.55912393196743,104.95156796078368,105.40334248288285,115841900
2012-02-14,105.30209350585938,105.36440847103597,104.56990752173974,105.15409694923548,165329500
2012-02-15,104.8113784790039,105.80060931198526,104.60106694136043,105.64482782999073,195195100
2012-02-16,105.97190856933594,106.06537502506636,104.63216723886235,104.81911203568124,186567800
2012-02-17,106.25239562988281,106.42375884455662,105.90188428545602,106.33807723721971,129869400
2012-02-21,106.29912567138672,106.75090032499142,105.97198096747287,106.50164042560972,134042300
2012-02-22,105.95636749267578,106.36140876507943,105.76942262417504,106.13551556330403,124455300
2012-02-23,106.42375946044922,106.50164426779116,105.54357675138236,105.90188489832843,137704300
2012-02-24,106.65740203857422,106.86771355380365,106.42373578316814,106.65740203857422,105539100
2012-02-27,106.8365707397461,107.12476706852532,105.77724004905977,105.94860324059468,145728900
2012-02-28,107.14811706542969,107.27274698272298,106.65739419443928,106.86770569420132,129355900
2012-02-29,106.72749328613281,107.63882716313807,106.35360357862169,107.30388578582956,185934700
2012-03-01,107.28054809570312,107.4830747132285,106.65741030050131,106.95340342742927,145023500
2012-03-02,106.953369140625,107.35062544896437,106.71190614516598,107.21041384444428,120638300
2012-03-05,106.51722717285156,106.86773852322088,106.15113410669323,106.78985371500922,140765000
2012-03-06,104.9593276977539,105.48898687466965,104.65554978502638,105.42668381827004,202129900
2012-03-07,105.69155883789062,105.8629220300491,105.09957257939223,105.20083588894906,143692200
2012-03-08,106.74305725097656,106.9611655110673,106.11993154338369,106.3380279181134,116968900
2012-03-09,107.15594482421875,107.43634439109998,106.81321839531967,106.9456332636913,122836800
2012-03-12,107.1637191772461,107.30391894686863,106.78204443988693,107.14035254897567,104003500
2012-03-13,109.09539031982422,109.14992035333857,107.56091898004551,107.74007890271234,184090500
2012-03-14,108.97858428955078,109.39919541318949,108.64364286494815,109.126580834001,145163600
2012-03-15,109.60945129394531,109.65618451892676,108.86168403817013,109.14209527341616,165118500
2012-03-16,109.76130676269531,109.90212095280033,109.52660450840109,109.80824482606366,152893500
2012-03-19,110.19158172607422,110.52797910642037,109.61265114571057,109.69088920216156,125291100
2012-03-20,109.87077331542969,110.00376840201139,109.24490495582178,109.56566413151967,121729700
2012-03-21,109.69086456298828,110.03508089667982,109.46398141271462,109.93338577107835,122388400
2012-03-22,108.90070343017578,109.17452463501301,108.54083709304861,108.88505343455535,135216700
2012-03-23,109.25276947021484,109.37794558174251,108.39221056272689,108.99461015418417,120521000
2012-03-26,110.78614044189453,110.78614044189453,109.99598866731931,110.0350957545896,120164000
2012-03-27,110.44189453125,110.95823692542987,110.37148746043867,110.88782985461854,119868500
2012-03-28,109.894287109375,110.55927475067004,109.24494946624421,110.38716058321604,148562100
2012-03-29,109.70653533935547,109.90994952612147,108.81467634243795,109.24496180969032,164963700
2012-03-30,110.1602783203125,110.34804248751486,109.56570969701487,110.24633540476553,135486800
2012-04-02,110.9660873413086,111.25555861004719,109.80823807870966,110.02729031927022,151741100
2012-04-03,110.5123291015625,110.9973835641194,109.8629914328995,110.8096193911182,155806700
2012-04-04,109.41706085205078,109.7925772362898,109.01024447227898,109.6987011245927,146896000
2012-04-05,109.36235046386719,109.68310993407687,108.94771483162815,109.04160293111454,137439400
2012-04-09,108.13404083251953,109.40141615160032,107.83675054781615,107.98539569016785,127555900
2012-04-10,106.31900787353516,108.22790154851882,106.20948177435329,107.92279227669434,235360300
2012-04-11,107.1795654296875,107.6020197781741,106.98398228109318,107.40643662957977,154133000
2012-04-12,108.57998657226562,108.66604367560657,107.20308485626417,107.28132292746635,154321500
2012-04-13,107.28912353515625,108.60344889343507,107.18741644754999,108.32962762870359,169246700
2012-04-16,107.21871185302734,107.9932136794642,106.8510144846872,107.83674950808461,147825300
2012-04-17,108.80685424804688,109.02590649112634,107.72723109468966,107.83675721622937,147877600
2012-04-18,108.43917083740234,108.80686827944253,108.25923760112316,108.32182566971015,123884200
2012-04-19,107.74288177490234,108.86161202787967,107.23437019399483,108.45480753813447,198666700
2012-04-20,107.92280578613281,108.61126245999743,107.86021773055866,108.22009606574727,143199600
2012-04-23,107.01530456542969,107.10919262425341,106.35032880995927,106.81972135427041,171844900
2012-04-24,107.42208099365234,107.69590216231185,107.02309568891319,107.10915274728212,137484200
2012-04-25,108.89293670654297,108.93987477850146,108.37659404009021,108.47047018400717,150252200
2012-04-26,109.65174102783203,109.77691710990047,108.59558723373287,108.65817527476709,136291600
2012-04-27,109.8316879272461,110.14461623412315,109.370114496495,109.9803330511201,130725000
2012-04-30,109.42485046386719,109.69085260457994,109.12757221093132,109.61261457423252,115092200
2012-05-01,110.10550689697266,110.82525153802946,109.23711713508193,109.36228129280308,138832200
2012-05-02,109.77693939208984,109.88646550176897,109.10413273621798,109.46399912339908,121081000
2012-05-03,108.93983459472656,109.87863149997382,108.73643237878225,109.79257442064156,143759700
2012-05-04,107.1795654296875,108.97893278424485,107.11697738964355,108.3687143156264,193927300
2012-05-07,107.25782775878906,107.61769414874409,106.757135262475,106.79624235109348,127765900
2012-05-08,106.82755279541016,106.9996669769881,105.55234643302416,106.61631958393689,213377700
2012-05-09,106.19384765625,106.87447330231971,105.21593175674757,105.69315519320276,220752500
2012-05-10,106.41291809082031,107.06225579181269,106.17039681619283,106.92924870174086,150600000
2012-05-11,106.0921401977539,107.07787512339357,105.70097383937232,105.74791189238613,153032400
2012-05-14,104.91863250732422,106.09213148610836,104.76216836430946,105.07509665033899,163910000
2012-05-15,104.31625366210938,105.4662838438554,104.1519704575464,104.84824617855679,207629300
2012-05-16,103.9172592163086,105.26287248319319,103.89379018912051,104.78564903461842,207265500
2012-05-17,102.3760757446289,104.0659175411243,102.32130671594582,103.94074142195018,247992900
2012-05-18,101.49987030029297,102.95500990809187,101.35122514580753,102.77506475400308,319615900
2012-05-21,103.24443817138672,103.28355719038981,101.66412291576094,101.82841802059448,177861100
2012-05-22,103.42438507080078,104.23018683200779,102.75157844190996,103.51044214905833,197531200
2012-05-23,103.47915649414062,103.62780162707678,101.69543877380762,102.68117374427045,204958400
2012-05-24,103.68258666992188,103.9251079785494,102.81419660317103,103.76082474123241,167357600
2012-05-25,103.34619140625,103.93294114109824,103.09583912273688,103.64346982110445,135465600
2012-05-29,104.597900390625,104.77783360489958,102.61859922124845,104.17544590114291,152883500
2012-05-30,103.08014678955078,104.59005502797427,102.86892556671278,103.70601530385923,162370400
2012-05-31,102.85332489013672,103.62000792063515,101.9692847421166,103.04108911569857,196186000
2012-06-01,100.26375579833984,102.87674399762642,100.26375579833984,101.24167161580777,253240900
2012-06-04,100.21683502197266,100.71752752931516,99.46579029223338,100.44370627825009,202545800
2012-06-05,100.9757080078125,101.12434122380814,99.96649193306317,100.02125499453454,164149400
2012-06-06,103.24443817138672,103.291376219211,101.64847292066999,101.6797729108519,184202800
2012-06-07,103.3070297241211,104.46487871376877,103.09579656428672,104.4179406643498,184772700
2012-06-08,104.12850189208984,104.15197092141766,102.71246947708777,103.04105976257976,143915400
2012-06-11,102.80635833740234,105.02818067248748,102.70465125121734,104.96559261463914,169756100
2012-06-12,103.98767852783203,104.05808561767684,102.61077704190977,103.10363860827506,181931800
2012-06-13,103.32271575927734,104.33191998614828,102.9706563909368,103.68258222197888,172223900
2012-06-14,104.41795349121094,104.83258889527832,103.25227339183351,103.53391366039348,230615500
2012-06-15,105.48587036132812,105.58023288878621,104.6680337916485,104.8882210219201,169444500
2012-06-18,105.6903305053711,105.94983946500997,104.80958155093944,105.04549987782065,131360900
2012-06-19,106.71265411376953,107.14516912293445,105.66675854590042,106.22509828487817,137382600
2012-06-20,106.53960418701172,107.02717181420022,105.58808355843905,106.7204816612873,206451800
2012-06-21,104.14901733398438,106.77554504523471,104.06251434951545,106.66545142857464,205272200
2012-06-22,104.95111083984375,105.14770739604064,104.29053729155302,104.69160194574766,130029200
2012-06-25,103.26827239990234,103.88165285923442,102.89866981552215,103.84233113762498,146375700
2012-06-26,103.78726959228516,104.10183133938092,102.96156150520139,103.56708236896998,141634000
2012-06-27,104.72308349609375,104.92753965605678,103.77942214343385,104.13329365076817,108088000
2012-06-28,104.42424011230469,104.58152698472298,103.23680102108995,104.03104692986625,169242100
2012-06-29,107.02721405029297,107.16089832362084,106.04423086467054,106.31945895706095,212250900
2012-07-02,107.349609375,107.45970299741785,106.57109447336839,107.3260187415751,129524500
2012-07-03,108.05736541748047,108.13599686321996,107.21592615286332,107.32601977634262,80450000
2012-07-05,107.56979370117188,108.36405166927622,107.1766004890187,107.65629668781776,126177500
2012-07-06,106.54749298095703,106.76768020335194,106.04420618701101,106.53176189384206,151192100
2012-07-09,106.413818359375,106.61041496852316,105.92625060916036,106.4609996256818,103780500
2012-07-10,105.48587036132812,107.12941504417829,105.12412734056531,106.95640907763574,167884800
2012-07-11,105.50162506103516,105.84763707156026,104.88824449667038,105.54094678937787,141733400
